,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
1923,fPNjLIKbHDKXBa7aKnhfmA,ravintola-melisa-turku,Ravintola Melisa,,False,https://www.yelp.com/biz/ravintola-melisa-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,[],,358403558002.0,+358 40 3558002,8722.835852048649,60.4726181,22.275360100000004,Mullintie 4A 20,,,Turku,20300.0,FI,19.0,"['Mullintie 4A 20', '20300 Turku', 'Finland']"
1924,ElVJG9Trbo3-ohjsztygOQ,orikedon-taverna-turku-2,Orikedon Taverna,,False,https://www.yelp.com/biz/orikedon-taverna-turku-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'kebab', 'title': 'Kebab'}]",5.0,[],,35822550145.0,+358 2 2550145,8607.989018202086,60.47765,22.296020000000002,Vanha Tampereentie 137,Gamla Tammerforsvägen 137,,Turku,20380.0,FI,19.0,"['Vanha Tampereentie 137', 'Gamla Tammerforsvägen 137', '20380 Turku', 'Finland']"
1925,yBcu9GISw5d4ijwVdJTfMw,oriketo-sofra-turku,Oriketo Sofra,https://s3-media4.fl.yelpcdn.com/bphoto/kjZATvrTfpIiUUc2NBE5dw/o.jpg,False,https://www.yelp.com/biz/oriketo-sofra-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,[],€,358401601656.0,+358 40 1601656,8712.46668693309,60.4815943688152,22.307223244608196,Orikedonkatu 8,,,Turku,20380.0,FI,19.0,"['Orikedonkatu 8', '20380 Turku', 'Finland']"
1926,UdLou37W_HzhdQe2gf-BsQ,kuori-turku,Kuori,,False,https://www.yelp.com/biz/kuori-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,[],,358207940330.0,+358 20 7940330,6779.483832975335,60.451980000000006,22.28331,Hämeenkatu 8,Tavastgatan 8,,Turku,20500.0,FI,1.0,"['Hämeenkatu 8', 'Tavastgatan 8', '20500 Turku', 'Finland']"
1927,zvnhqSquYC2jQsgsy2TuMg,kratae-thai-cuisine-turku,Kratae Thai Cuisine,,False,https://www.yelp.com/biz/kratae-thai-cuisine-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,[],,358504115411.0,+358 50 4115411,7777.697719884602,60.44868220000001,22.2559325,Ursininkatu 12,,,Turku,20100.0,FI,1.0,"['Ursininkatu 12', '20100 Turku', 'Finland']"
1928,PxSBoMUXFxt5q_LJqVYicA,yangtze-chinese-restaurant-turku,Yangtze Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/bvAAxad-52xYes-c9Si-9w/o.jpg,False,https://www.yelp.com/biz/yangtze-chinese-restaurant-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",5.0,[],,358453524935.0,+358 45 3524935,6866.6400253751135,60.4521872422538,22.2814769495474,Hämeenkatu 9,,,Turku,20500.0,FI,17.0,"['Hämeenkatu 9', '20500 Turku', 'Finland']"
1929,TFldZumjD45tvG1v6PCqFw,jokilaiva-cindy-turku-2,Jokilaiva Cindy,https://s3-media1.fl.yelpcdn.com/bphoto/hYDQnJdgTpJC1qRCF4faLg/o.jpg,False,https://www.yelp.com/biz/jokilaiva-cindy-turku-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],€€,358102310180.0,+358 10 2310180,7188.836638769292,60.44718621391151,22.2658967971802,Itäinen Rantakatu,,,Turku,,FI,,"['Itäinen Rantakatu', 'Turku', 'Finland']"
1930,pYhA1iD_EQHhH-CnM4QYAg,woolshed-turku,Woolshed,https://s3-media2.fl.yelpcdn.com/bphoto/XdlVpHFtH1SrOVVKBjI-FA/o.jpg,False,https://www.yelp.com/biz/woolshed-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'australian', 'title': 'Australian'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,[],€€€,,,7622.889644863152,60.450320211085504,22.260688027119002,Yliopistonkatu 29,Universitetsgatan 29,,Turku,20100.0,FI,1.0,"['Yliopistonkatu 29', 'Universitetsgatan 29', '20100 Turku', 'Finland']"
1931,gmUFzQP2hPKgDYjI9s6ZBQ,indian-curry-house-turku,Indian Curry House,,False,https://www.yelp.com/biz/indian-curry-house-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,4,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,[],,35822412110.0,+358 2 2412110,7926.645435275638,60.45025749972321,22.2538606530732,Puutarhakatu 17,,,Turku,20100.0,FI,19.0,"['Puutarhakatu 17', '20100 Turku', 'Finland']"
1932,kLxY3cGlfbFvkiGQlqJ3vA,sodexo-ict-turku,Sodexo ICT,https://s3-media1.fl.yelpcdn.com/bphoto/hi_ngsGsw5bJsMfdYf_wXw/o.jpg,False,https://www.yelp.com/biz/sodexo-ict-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'buffets', 'title': 'Buffets'}]",4.0,[],€,358505935936.0,+358 50 5935936,6044.294294570683,60.449169999999995,22.29557,Joukahaisenkatu 3,Joukahainengatan 3,,Turku,20520.0,FI,19.0,"['Joukahaisenkatu 3', 'Joukahainengatan 3', '20520 Turku', 'Finland']"
1933,cANX9rf0OfKhyXt5RMYwkw,royal-curry-house-turku,Royal Curry House,,False,https://www.yelp.com/biz/royal-curry-house-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,[],,358458797907.0,+358 45 8797907,6837.171426335255,60.451937484385795,22.281741892013603,Hämeenkatu 9,Tavastgatan 9,,Turku,20500.0,FI,19.0,"['Hämeenkatu 9', 'Tavastgatan 9', '20500 Turku', 'Finland']"
1934,MmVUYOzTkC8H16mUK2EoHw,ravintolalaiva-katarina-turku,Ravintolalaiva Katarina,https://s3-media2.fl.yelpcdn.com/bphoto/rlOy-rn6BGgT6PjuERCtvw/o.jpg,False,https://www.yelp.com/biz/ravintolalaiva-katarina-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,[],,35822331311.0,+358 2 2331311,7247.243426391936,60.446422600000005,22.264473000000002,Itäinen Rantakatu 14,,,TURKU,20800.0,FI,19.0,"['Itäinen Rantakatu 14', '20800 TURKU', 'Finland']"
1935,AWF4G9soCZCulFdLA5GyhA,kado-turku,Kado,https://s3-media3.fl.yelpcdn.com/bphoto/13wJJie5gHfdxK5J2YR-Ew/o.jpg,False,https://www.yelp.com/biz/kado-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,[],€€,35822320210.0,+358 2 2320210,7363.047204503528,60.4497548648803,22.265710402491102,Kauppahalli,Eerikinkatu 16,,Turku,20100.0,FI,19.0,"['Kauppahalli', 'Eerikinkatu 16', '20100 Turku', 'Finland']"
1936,HTaE40ecAoCQ6TtrDRsTew,bagel-house-turku-4,Bagel House,https://s3-media1.fl.yelpcdn.com/bphoto/eL1xGjrDuMLyELAMSdLqTA/o.jpg,False,https://www.yelp.com/biz/bagel-house-turku-4?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,[],,358400276692.0,+358 40 0276692,7368.6183401445915,60.45555,22.27423,Yliopistonkatu 3 0,,,Turku,20100.0,FI,1.0,"['Yliopistonkatu 3 0', '20100 Turku', 'Finland']"
1937,N_D26eDA2_JVodY0KyDIXg,foija-turku,Foija,https://s3-media3.fl.yelpcdn.com/bphoto/-CiY24-PGqxdrjkh52-Saw/o.jpg,False,https://www.yelp.com/biz/foija-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'modern_european', 'title': 'Modern European'}]",3.0,[],€€,358207994002.0,+358 20 7994002,7426.069482651982,60.4509345317369,22.266066782176498,Aurakatu 10,,,Turku,20100.0,FI,19.0,"['Aurakatu 10', '20100 Turku', 'Finland']"
1938,L9Rt1eDbMJCwwEnURGEnfw,sushi-panda-turku,Sushi Panda,,False,https://www.yelp.com/biz/sushi-panda-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,[],,358404171717.0,+358 40 4171717,7277.24498470378,60.4495291,22.267310300000002,Linnankatu 13,,,Turku,20100.0,FI,1.0,"['Linnankatu 13', '20100 Turku', 'Finland']"
1939,FABZu3vaN8W0FCojT-nBTw,komppeli-turku,Komppeli,,False,https://www.yelp.com/biz/komppeli-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,[],,35822516841.0,+358 2 2516841,7674.79884060735,60.4458924,22.2536815,Puistokatu 3,Allegatan 3,,Turku,20100.0,FI,19.0,"['Puistokatu 3', 'Allegatan 3', '20100 Turku', 'Finland']"
1940,0r-JNP0G91n3kuGuYZHR_w,trattoria-romana-turku,Trattoria Romana,,False,https://www.yelp.com/biz/trattoria-romana-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,[],,35822519554.0,+358 2 2519554,6836.444832898661,60.4514923,22.2805138,Hämeenkatu 9,,,Turku,20500.0,FI,19.0,"['Hämeenkatu 9', '20500 Turku', 'Finland']"
1941,w7jTOm8qK9RHVS8R-8ZkbQ,morrisons-turku,MorriSon's,https://s3-media2.fl.yelpcdn.com/bphoto/A0Y7tcriq6f-50jIMS9zfQ/o.jpg,False,https://www.yelp.com/biz/morrisons-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,[],,,,7481.122234307986,60.4500313,22.263549800000003,Kristiinankatu 9,,,Turku,20100.0,FI,19.0,"['Kristiinankatu 9', '20100 Turku', 'Finland']"
1942,siV_malDsxRQnEofTFQIAw,pure-hero-turku,Pure Hero,https://s3-media1.fl.yelpcdn.com/bphoto/dIGmCM7B6OQDqR3WauuACg/o.jpg,False,https://www.yelp.com/biz/pure-hero-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,[],,358401411165.0,+358 40 1411165,7703.476182762179,60.4463632,22.253645600000002,Eerikinkatu 7,Eriksgatan 7,,Turku,20100.0,FI,19.0,"['Eerikinkatu 7', 'Eriksgatan 7', '20100 Turku', 'Finland']"
1943,ZCLzWzg0BTsr-aMM1JeP6g,milan-pizzeria-ja-kebab-turku,Milan Pizzeria & Kebab,https://s3-media2.fl.yelpcdn.com/bphoto/gLvJfIBe3qqwD8LluCCSig/o.jpg,False,https://www.yelp.com/biz/milan-pizzeria-ja-kebab-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],€,35822433033.0,+358 2 2433033,7290.154392712091,60.45309,22.27265,Eerikinkatu 5,Eriksgatan 5,,Turku,20100.0,FI,19.0,"['Eerikinkatu 5', 'Eriksgatan 5', '20100 Turku', 'Finland']"
1944,ONUh4U5eAoaLgNWz2smNrA,sahara-turku,Sahara,,False,https://www.yelp.com/biz/sahara-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,[],,35822503309.0,+358 2 2503309,7435.082854461436,60.4543991,22.2722492,Aninkaistenkatu 5,,,Turku,20100.0,FI,19.0,"['Aninkaistenkatu 5', '20100 Turku', 'Finland']"
1945,9xc0cWkluxUzR7_b3vd8KA,panini-caffé-ristorante-turku,Panini Caffé Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/MGv8A5N4lsXjfpoAXfSgtA/o.jpg,False,https://www.yelp.com/biz/panini-caff%C3%A9-ristorante-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],€€,35822515310.0,+358 2 2515310,7435.026785082198,60.451950100000005,22.2726593,Linnankatu 3,,,Turku,20100.0,FI,19.0,"['Linnankatu 3', '20100 Turku', 'Finland']"
1946,0P-1aDUHcg-bv8fCzX_wAA,mcdonalds-turku-4,McDonald's,,False,https://www.yelp.com/biz/mcdonalds-turku-4?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,[],,,,7721.8627872432435,60.45735153260139,22.2699182753094,Satashell,Aninkaistenkatu 15,,Turku,20100.0,FI,19.0,"['Satashell', 'Aninkaistenkatu 15', '20100 Turku', 'Finland']"
1947,1wk9imGKjxcf_3gGjVpGnQ,frans-ja-emilie-turku,Frans & Emilie,,False,https://www.yelp.com/biz/frans-ja-emilie-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'french', 'title': 'French'}]",3.0,[],,358107643160.0,+358 10 7643160,7472.617063671722,60.451069999999994,22.26896,Eerikinkatu 10,Eriksgatan 10,,Turku,20100.0,FI,19.0,"['Eerikinkatu 10', 'Eriksgatan 10', '20100 Turku', 'Finland']"
1948,1hVH7BfSOBMlHUtjJbpvYA,kotipizza-turku-3,Kotipizza,https://s3-media1.fl.yelpcdn.com/bphoto/M-0hra9UckMzEVn7mSa-uw/o.jpg,False,https://www.yelp.com/biz/kotipizza-turku-3?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],€€€,35822339661.0,+358 2 2339661,7671.741486422544,60.450580599999995,22.259790399999996,Humalistonkatu 5,,,Turku,20100.0,FI,19.0,"['Humalistonkatu 5', '20100 Turku', 'Finland']"
1949,QnOJqEkTbITFEBEKxxX-tg,bean-bar-turku,Bean Bar,https://s3-media2.fl.yelpcdn.com/bphoto/oa2D7Cka6aY7_hpQ-7kRBg/o.jpg,False,https://www.yelp.com/biz/bean-bar-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],€,,,7277.167809026154,60.450161,22.2682991,Aurakatu 3,,,Turku,20100.0,FI,19.0,"['Aurakatu 3', '20100 Turku', 'Finland']"
1950,Zl8jbiBZxavjh95ZyuI9JQ,semi-burger-turku,Semi Burger,,False,https://www.yelp.com/biz/semi-burger-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'kebab', 'title': 'Kebab'}]",5.0,[],€€€,,,7476.189440996826,60.4489288,22.261894199999997,Eerikinkatu 22,,,Turku,20100.0,FI,19.0,"['Eerikinkatu 22', '20100 Turku', 'Finland']"
1951,lXvWKIjOBeRPYY-Vls1yfg,pizzarium-turku,Pizzarium,https://s3-media4.fl.yelpcdn.com/bphoto/TQXhZ0Rz2ec031952UsFsg/o.jpg,False,https://www.yelp.com/biz/pizzarium-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],€€,358102795510.0,+358 10 2795510,7459.321202889738,60.451093838306704,22.2655506087178,"Kultatalo, 3. krs",Aurakatu 12 A,,Turku,20100.0,FI,19.0,"['Kultatalo, 3. krs', 'Aurakatu 12 A', '20100 Turku', 'Finland']"
1952,VSCUGtHdjgVp24Ys3LRo8A,grill-it-marina-turku,Grill It! Marina,https://s3-media2.fl.yelpcdn.com/bphoto/GXzAL_TWZPfBsQ79iBtKzg/o.jpg,False,https://www.yelp.com/biz/grill-it-marina-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'bbq', 'title': 'Barbeque'}]",2.5,[],,35826116301.0,+358 2 6116301,7418.870819197147,60.44665,22.26026,Linnankatu 32,Slottsgatan 32,,Turku,20100.0,FI,1.0,"['Linnankatu 32', 'Slottsgatan 32', '20100 Turku', 'Finland']"
1953,Zt8nQjbmvxCpOI-HrtbQ2A,hesburger-turku-3,Hesburger,,False,https://www.yelp.com/biz/hesburger-turku-3?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,4,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,[],€,358444809397.0,+358 44 4809397,7351.244143124587,60.450843062034,22.267643841810198,Eerikinkatu 15,Eriksgatan 15,,Turku,20100.0,FI,19.0,"['Eerikinkatu 15', 'Eriksgatan 15', '20100 Turku', 'Finland']"
1954,D0vpt2qurjFwiv_vI78UEQ,piccola-cantina-turku,Piccola Cantina,,False,https://www.yelp.com/biz/piccola-cantina-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,[],,358207698585.0,+358 20 7698585,7343.32115008259,60.4470596,22.262439699999998,Läntinen Rantakatu 27,,,Turku,20100.0,FI,19.0,"['Läntinen Rantakatu 27', '20100 Turku', 'Finland']"
1955,5Zsv7mzpwAtUq12hDtJ8Vg,pink-vanilla-desserts-turku,Pink Vanilla Desserts,,False,https://www.yelp.com/biz/pink-vanilla-desserts-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,[],€€€,358451315770.0,+358 45 1315770,7434.404746853205,60.4522129545179,22.267897079762697,Kauppiaskatu 9,Köpmansgatan 9,,Turku,20100.0,FI,19.0,"['Kauppiaskatu 9', 'Köpmansgatan 9', '20100 Turku', 'Finland']"
1956,mOlzrJ9EqHFxK8XVb08IMw,himalayan-kitchen-turku,Himalayan Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/b2s5KCUuQGOp4An_A1tzIg/o.jpg,False,https://www.yelp.com/biz/himalayan-kitchen-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}]",3.0,[],,358405432055.0,+358 40 5432055,7265.000441866048,60.4529500432648,22.2731428286507,Eerikinkatu 5,,,Turku,20100.0,FI,19.0,"['Eerikinkatu 5', '20100 Turku', 'Finland']"
1957,KPKltLmi6cI5GLlx4XY6hw,cafe-wiklund-turku-2,Cafe Wiklund,https://s3-media4.fl.yelpcdn.com/bphoto/KpuHf_7U9R05DJ--GxMLZw/o.jpg,False,https://www.yelp.com/biz/cafe-wiklund-turku-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.0,[],€,358107652761.0,+358 10 7652761,7350.749462262472,60.451612240779,22.268876948397104,Eerikinkatu 11,Eriksgatan 11,,Turku,20100.0,FI,19.0,"['Eerikinkatu 11', 'Eriksgatan 11', '20100 Turku', 'Finland']"
1958,ifhx-9-EtKJub8JLeqCnrg,pizza-line-turku,Pizza Line,,False,https://www.yelp.com/biz/pizza-line-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,[],,35822341998.0,+358 2 2341998,6956.707064466624,60.438808400000006,22.2611408,Itäinen Pitkäkatu 90,,,Turku,20810.0,FI,19.0,"['Itäinen Pitkäkatu 90', '20810 Turku', 'Finland']"
1959,USdHcfSsEXdQC2EOmNYVjg,hesburger-turku-5,Hesburger,https://s3-media3.fl.yelpcdn.com/bphoto/7CgCOIGDTrszwMZNk3uB4Q/o.jpg,False,https://www.yelp.com/biz/hesburger-turku-5?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,[],,358753259000.0,+358 75 3259000,5515.4886324823465,60.44513829999999,22.3018705,Lemminkäisenkatu 13,,,Turku,20520.0,FI,19.0,"['Lemminkäisenkatu 13', '20520 Turku', 'Finland']"
1960,HTKF8ZId7ca2bi-VNXgjSA,ravintola-old-havanna-turku,Ravintola Old Havanna,,False,https://www.yelp.com/biz/ravintola-old-havanna-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,[],,3582651111.0,+358 2 651111,7244.675759271939,60.46014399999999,22.2885628,Kongressikatu 1,,,Turku,20540.0,FI,19.0,"['Kongressikatu 1', '20540 Turku', 'Finland']"
1961,u-b5-NTK7iTMfsgAC-vWHg,maku-turku-turku,Maku Turku,,False,https://www.yelp.com/biz/maku-turku-turku?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",3.0,[],,,,7018.858950700454,60.439332765417795,22.2599692499882,Stålarminkatu 5,,,Turku,20810.0,FI,,"['Stålarminkatu 5', '20810 Turku', 'Finland']"
1962,wCIjlSpovzdTGaxmHIOQPg,t-mi-tuulissuon-grillikahvio-lieto,T:mi Tuulissuon Grillikahvio,,False,https://www.yelp.com/biz/t-mi-tuulissuon-grillikahvio-lieto?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2.0,[],€,35824879895.0,+358 2 4879895,6725.5870136589665,60.4677391,22.412527100000002,Ydinkuja 2,,,Lieto,21420.0,FI,19.0,"['Ydinkuja 2', '21420 Lieto', 'Finland']"
